,title,description,channelId,thumbnails,etag,id,kind,snippet,keywords,topicIds,topicCategories,videoCount,viewCount,subscriberCount
64,스브스뉴스 SUBUSU NEWS,뉴스에는 위아래가 없다! SBS 스브스뉴스,UCQabORQKQRHP-iUqe-xIFvg,https://yt3.ggpht.com/-2a4UJZbC5bI/AAAAAAAAAAI/AAAAAAAAAAA/cwXD3fUGyQ8/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/lE-o4-6nnRcHcLaooRaHX6SLxFQ""",XMm1RFsYKmtAqoa2erMGw-cYPc-5aU4v0b16Fd91ZZY,youtube#subscription,"{'publishedAt': '2019-06-20T13:25:43.801Z', 'title': '스브스뉴스 SUBUSU NEWS', 'description': '뉴스에는 위아래가 없다! SBS 스브스뉴스', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCQabORQKQRHP-iUqe-xIFvg'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-2a4UJZbC5bI/AAAAAAAAAAI/AAAAAAAAAAA/cwXD3fUGyQ8/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-2a4UJZbC5bI/AAAAAAAAAAI/AAAAAAAAAAA/cwXD3fUGyQ8/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-2a4UJZbC5bI/AAAAAAAAAAI/AAAAAAAAAAA/cwXD3fUGyQ8/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}","""뉴스에는 아래위가 없다"" 스브스뉴스",NULL,NULL,1956,386365583,530000
65,sanggung상궁,"영화를 더 재미있게 많은 사람들에게 전달하는 영상을 제작하는 채널입니다.

-비지니스 문의 : sanggung4@gmail.com

-인스타 그램 : https://www.instagram.com/sang__gung/",UCZUjLw9C0Tt3VECAhQO9buA,https://yt3.ggpht.com/-tgSSsMpCcOM/AAAAAAAAAAI/AAAAAAAAAAA/NMF0frNV9TI/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/uwv5WwoClDAwVwkEojOvj2UBGec""",XMm1RFsYKmtAqoa2erMGw31gfo_33MykamgjFD6mtlw,youtube#subscription,"{'publishedAt': '2018-01-25T18:04:03.668Z', 'title': 'sanggung상궁', 'description': '영화를 더 재미있게 많은 사람들에게 전달하는 영상을 제작하는 채널입니다.\n\n-비지니스 문의 : sanggung4@gmail.com\n\n-인스타 그램 : https://www.instagram.com/sang__gung/', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCZUjLw9C0Tt3VECAhQO9buA'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-tgSSsMpCcOM/AAAAAAAAAAI/AAAAAAAAAAA/NMF0frNV9TI/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-tgSSsMpCcOM/AAAAAAAAAAI/AAAAAAAAAAA/NMF0frNV9TI/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-tgSSsMpCcOM/AAAAAAAAAAI/AAAAAAAAAAA/NMF0frNV9TI/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}",상궁,"['/m/02vxn', '/m/02jjt', '/m/02vxn']","['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",186,163953224,263000
66,임다TV,"BJ★임다★ 의 생방송을 보시려면 → http://www.afreecatv.com/en9473 (여기 들어오셔서 즐찾 클릭클릭!)
광고&행사 문의 : rkdenghl@naver.com",UCwZTeeKyb1hT6sg8tfOaZiA,https://yt3.ggpht.com/-AecUJHle2P8/AAAAAAAAAAI/AAAAAAAAAAA/e5GjVplwqMg/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/-s1tBsd8cgtWDdDTSVZEQIxSMQo""",XMm1RFsYKmtAqoa2erMGw3m2c8dmgz3lvEb1GNxT_7M,youtube#subscription,"{'publishedAt': '2019-05-14T06:43:58.782Z', 'title': '임다TV', 'description': 'BJ★임다★ 의 생방송을 보시려면 → http://www.afreecatv.com/en9473 (여기 들어오셔서 즐찾 클릭클릭!)\n광고&행사 문의 : rkdenghl@naver.com', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCwZTeeKyb1hT6sg8tfOaZiA'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-AecUJHle2P8/AAAAAAAAAAI/AAAAAAAAAAA/e5GjVplwqMg/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-AecUJHle2P8/AAAAAAAAAAI/AAAAAAAAAAA/e5GjVplwqMg/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-AecUJHle2P8/AAAAAAAAAAI/AAAAAAAAAAA/e5GjVplwqMg/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}",임다 아재개그 성대모사 웃겨라 삼행시,NULL,NULL,1939,389590650,1410000
67,건강과 운동은 과학이다,운동을 가장 효율적으로 하는 방법,UCEA3N0xM_-OaKrOWg25-VOA,https://yt3.ggpht.com/-pwQuILinIXA/AAAAAAAAAAI/AAAAAAAAAAA/C-bLZl7zWLo/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/-AXo-PBjsxz-QngK3u-JMVJiY3g""",XMm1RFsYKmvBkbp-hf4Ryub4cPTtANqTnxgk0HqEz_U,youtube#subscription,"{'publishedAt': '2019-07-30T16:41:47.970Z', 'title': '건강과 운동은 과학이다', 'description': '운동을 가장 효율적으로 하는 방법', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCEA3N0xM_-OaKrOWg25-VOA'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-pwQuILinIXA/AAAAAAAAAAI/AAAAAAAAAAA/C-bLZl7zWLo/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-pwQuILinIXA/AAAAAAAAAAI/AAAAAAAAAAA/C-bLZl7zWLo/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-pwQuILinIXA/AAAAAAAAAAI/AAAAAAAAAAA/C-bLZl7zWLo/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}",운동 다이어트 벌크업 웨이트트레이닝 헬스 영양 근육 지방,"['/m/019_rr', '/m/027x7n']","['https://en.wikipedia.org/wiki/Physical_fitness', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)']",27,13268340,163000
68,Chan's Kitchen찬스키친,"안녕하세요 찬스키친에 오신걸 환영합니다. 많이 부족하지만 즐겁게 봐주세요. 영상은 매주 두개씩 업로드예정입니다.
Hello, welcome to Chan's Kitchen. It's not enough, but please enjoy it. I'm going to upload two videos every week.",UCjQdU9XK8er46JS-rNddmvA,https://yt3.ggpht.com/-PcFnTZVQYMU/AAAAAAAAAAI/AAAAAAAAAAA/Ue_6oK94Zvk/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/hoYETiEoUJnM8vNg1Y_u9saL6GY""",XMm1RFsYKmsKG2GYc6kuBo45yx6OrkfJZxxIZfcCkiE,youtube#subscription,"{'publishedAt': '2020-02-03T22:24:14.422Z', 'title': ""Chan's Kitchen찬스키친"", 'description': ""안녕하세요 찬스키친에 오신걸 환영합니다. 많이 부족하지만 즐겁게 봐주세요. 영상은 매주 두개씩 업로드예정입니다.\nHello, welcome to Chan's Kitchen. It's not enough, but please enjoy it. I'm going to upload two videos every week."", 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCjQdU9XK8er46JS-rNddmvA'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-PcFnTZVQYMU/AAAAAAAAAAI/AAAAAAAAAAA/Ue_6oK94Zvk/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-PcFnTZVQYMU/AAAAAAAAAAI/AAAAAAAAAAA/Ue_6oK94Zvk/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-PcFnTZVQYMU/AAAAAAAAAAI/AAAAAAAAAAA/Ue_6oK94Zvk/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}",요리,"['/m/02wbm', '/m/019_rr', '/m/02wbm']","['https://en.wikipedia.org/wiki/Food', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)']",73,75141,1900
69,사막여우,"안녕하세요! 사막여우 입니다.
우리 주변에서 흔하게 볼 수 없는 신기한 제품들과 아이디어가 좋은 발명품 등을 소개하는 영상을 주로 업로드 하고 있습니다.
많이 찾아주시고 구독하기! 좋아요! 눌러주세요^^

요청자료나 문의 있으시면 덧글이나 이메일로 보내주세요~!

사막여우 채널의 영상은 다운로드 후 재업로드는 어떠한 형태로든 금지하고 있습니다.
출처와 제작자를 밝히고 링크나 소스코드로 공유를 하는 것만 허락합니다.",UCVjFHWyGKrzZKIizgswk2kw,https://yt3.ggpht.com/-yoblii_6BkA/AAAAAAAAAAI/AAAAAAAAAAA/cjsBV1_QT1w/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/9HtRW-qYn5A6hXboKfbqDcqxMgs""",XMm1RFsYKmsKG2GYc6kuBsXCpFJXxAclPKplNuRcdAM,youtube#subscription,"{'publishedAt': '2017-08-24T05:21:17.000Z', 'title': '사막여우', 'description': '안녕하세요! 사막여우 입니다.\n우리 주변에서 흔하게 볼 수 없는 신기한 제품들과 아이디어가 좋은 발명품 등을 소개하는 영상을 주로 업로드 하고 있습니다.\n많이 찾아주시고 구독하기! 좋아요! 눌러주세요^^\n\n요청자료나 문의 있으시면 덧글이나 이메일로 보내주세요~!\n\n사막여우 채널의 영상은 다운로드 후 재업로드는 어떠한 형태로든 금지하고 있습니다.\n출처와 제작자를 밝히고 링크나 소스코드로 공유를 하는 것만 허락합니다.', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCVjFHWyGKrzZKIizgswk2kw'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-yoblii_6BkA/AAAAAAAAAAI/AAAAAAAAAAA/cjsBV1_QT1w/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-yoblii_6BkA/AAAAAAAAAAI/AAAAAAAAAAA/cjsBV1_QT1w/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-yoblii_6BkA/AAAAAAAAAAI/AAAAAAAAAAA/cjsBV1_QT1w/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}",사막여우,NULL,NULL,137,48822584,153000
70,윤동글,"윤동글, 모던패밀리, 미드 구간반복, 미드 영어공부법",UCPq_ZjDMVEPOgOg88qXP9JQ,https://yt3.ggpht.com/-tLT13jAZ78s/AAAAAAAAAAI/AAAAAAAAAAA/eIsFIv2WGy4/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/UY-rtSVuSR0glu9f-GJUWc29Ng8""",XMm1RFsYKmtAqoa2erMGw7M0FP6fN_Twkb_YcKKGIiY,youtube#subscription,"{'publishedAt': '2018-09-29T04:57:23.687Z', 'title': '윤동글', 'description': '윤동글, 모던패밀리, 미드 구간반복, 미드 영어공부법', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCPq_ZjDMVEPOgOg88qXP9JQ'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-tLT13jAZ78s/AAAAAAAAAAI/AAAAAAAAAAA/eIsFIv2WGy4/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-tLT13jAZ78s/AAAAAAAAAAI/AAAAAAAAAAA/eIsFIv2WGy4/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-tLT13jAZ78s/AAAAAAAAAAI/AAAAAAAAAAA/eIsFIv2WGy4/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}",[윤동글] 모던패밀리 미드 구간반복,"['/m/02jjt', '/m/02vxn']","['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",78,7247431,58600
71,TensorFlow,"Welcome to the official TensorFlow YouTube channel. Stay up to date with the latest TensorFlow news, tutorials, best practices, and more! 

TensorFlow is an open-source machine learning framework for everyone.",UC0rqucBdTuFTjJiefW5t-IQ,https://yt3.ggpht.com/-_HrbXXdiDsg/AAAAAAAAAAI/AAAAAAAAAAA/I8eSrNNxYjE/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/5oRSA0OKa33xybMYmv20fTIP71A""",XMm1RFsYKmsKG2GYc6kuBple7fco6EjLezgXie8faYE,youtube#subscription,"{'publishedAt': '2020-04-06T01:53:08.660Z', 'title': 'TensorFlow', 'description': 'Welcome to the official TensorFlow YouTube channel. Stay up to date with the latest TensorFlow news, tutorials, best practices, and more! \n\nTensorFlow is an open-source machine learning framework for everyone.', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UC0rqucBdTuFTjJiefW5t-IQ'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-_HrbXXdiDsg/AAAAAAAAAAI/AAAAAAAAAAA/I8eSrNNxYjE/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-_HrbXXdiDsg/AAAAAAAAAAI/AAAAAAAAAAA/I8eSrNNxYjE/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-_HrbXXdiDsg/AAAAAAAAAAI/AAAAAAAAAAA/I8eSrNNxYjE/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}","TensorFlow Tensor Flow ""Machine Learning"" ML AI ""artificial intelligence"" TFlite lite mobile ""neural networks""",NULL,NULL,305,6295814,223000
72,짐캐리,영화 자취생활과 관련된 것들을 올리겠습니다!,UCU9w5GIXlSm8x9NIpbypGvQ,https://yt3.ggpht.com/-LlpCyzqBei4/AAAAAAAAAAI/AAAAAAAAAAA/Ew5eq6PPTgw/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/3eA7c03uoa9NWrxHJ_DDBX4KbVA""",XMm1RFsYKmsKG2GYc6kuBjgZuYR_ZylMaIWSTomMOq0,youtube#subscription,"{'publishedAt': '2018-05-16T02:06:39.118Z', 'title': '짐캐리', 'description': '영화 자취생활과 관련된 것들을 올리겠습니다!', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCU9w5GIXlSm8x9NIpbypGvQ'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-LlpCyzqBei4/AAAAAAAAAAI/AAAAAAAAAAA/Ew5eq6PPTgw/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-LlpCyzqBei4/AAAAAAAAAAI/AAAAAAAAAAA/Ew5eq6PPTgw/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-LlpCyzqBei4/AAAAAAAAAAI/AAAAAAAAAAA/Ew5eq6PPTgw/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}",짐캐리 짐캐리TV 자취 원룸 인테리어 자취요리 브이로그 일상 자취생,"['/m/02jjt', '/m/02vxn']","['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",34,6844301,12100
73,알고리즘 투게더 with 거니,"거니 의 알고투게더 채널은 컴퓨터 전공자뿐만 아니라 일반인들도 시청하기 좋은 컴퓨터에 관련된 유익한 영상을 업로드 합니다. 

감사합니다.",UCO7g158NWgLyn98z8v3zduA,https://yt3.ggpht.com/-DsTj9gNbpTo/AAAAAAAAAAI/AAAAAAAAAAA/zVJt_BK0338/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/bvbx1GqMlqDxJveMCVT1dRZuX68""",XMm1RFsYKmsKG2GYc6kuBn7jOChaTzPqjNMqn8QJYHk,youtube#subscription,"{'publishedAt': '2019-04-22T03:44:07.984Z', 'title': '알고리즘 투게더 with 거니', 'description': '거니 의 알고투게더 채널은 컴퓨터 전공자뿐만 아니라 일반인들도 시청하기 좋은 컴퓨터에 관련된 유익한 영상을 업로드 합니다. \n\n감사합니다.', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCO7g158NWgLyn98z8v3zduA'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-DsTj9gNbpTo/AAAAAAAAAAI/AAAAAAAAAAA/zVJt_BK0338/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-DsTj9gNbpTo/AAAAAAAAAAI/AAAAAAAAAAA/zVJt_BK0338/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-DsTj9gNbpTo/AAAAAAAAAAI/AAAAAAAAAAA/zVJt_BK0338/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}",거니 고지식 알고투게더,NULL,NULL,168,8451995,120000
74,happycooking120180,"My recipes aim a few numbers: 120-180 and 7.4. All ingredients develop their best flavors at 120-180 C. Human blood ph. balance is 7.4. However, most people eat highly acid-forming food, cooked under 100 degrees. Here is my channel with recipes capturing maximum flavors and balancing out our body. Happy by-products are huge food cost savings and a healthier body. Hope you subscribe to watch how you can make world's tastiest dishes with simple ingredients and improve your health and skin tone . 

제 레시피가 추구하는 숫자는 120-180 그리고 7.4. 이 세상 모든 재료는 120-180도에서 최고의 맛을 내요. 우리 신체 ph 밸런스는 7.4이고요. 그러나 대부분은 사람들은 100도 미만으로 조리된 산성의 음식을 먹고 살아요. 제 채널은 맛을 극대화하며 신체의 균형을 잡아주는 레시피를 소개해요. 제 채널을 구독하셔서 최소의 재료로 세상에서 제일 맛있으면서, 건강해지고 피부도 좋아지는 음식을 같이 만들어요. 외식산업, 병원, 피부산업은 악영향을 받겠지만, 구독자님의 지갑, 몸, 피부는 행복하실 거에요^^.",UCNITpsY7Iz0XzQJbiWgKEBw,https://yt3.ggpht.com/-rFMXMgK4Kcg/AAAAAAAAAAI/AAAAAAAAAAA/rBBi-wa-cHk/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/8nIiSC3fNUgzFUWIrw5nZ7wVK_0""",XMm1RFsYKmtAqoa2erMGwwo1gN4JrO-_02vDHnTiLpQ,youtube#subscription,"{'publishedAt': '2018-04-16T16:01:00.747Z', 'title': 'happycooking120180', 'description': ""My recipes aim a few numbers: 120-180 and 7.4. All ingredients develop their best flavors at 120-180 C. Human blood ph. balance is 7.4. However, most people eat highly acid-forming food, cooked under 100 degrees. Here is my channel with recipes capturing maximum flavors and balancing out our body. Happy by-products are huge food cost savings and a healthier body. Hope you subscribe to watch how you can make world's tastiest dishes with simple ingredients and improve your health and skin tone . \n\n제 레시피가 추구하는 숫자는 120-180 그리고 7.4. 이 세상 모든 재료는 120-180도에서 최고의 맛을 내요. 우리 신체 ph 밸런스는 7.4이고요. 그러나 대부분은 사람들은 100도 미만으로 조리된 산성의 음식을 먹고 살아요. 제 채널은 맛을 극대화하며 신체의 균형을 잡아주는 레시피를 소개해요. 제 채널을 구독하셔서 최소의 재료로 세상에서 제일 맛있으면서, 건강해지고 피부도 좋아지는 음식을 같이 만들어요. 외식산업, 병원, 피부산업은 악영향을 받겠지만, 구독자님의 지갑, 몸, 피부는 행복하실 거에요^^."", 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCNITpsY7Iz0XzQJbiWgKEBw'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-rFMXMgK4Kcg/AAAAAAAAAAI/AAAAAAAAAAA/rBBi-wa-cHk/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-rFMXMgK4Kcg/AAAAAAAAAAI/AAAAAAAAAAA/rBBi-wa-cHk/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-rFMXMgK4Kcg/AAAAAAAAAAI/AAAAAAAAAAA/rBBi-wa-cHk/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}",쿠킹,"['/m/02wbm', '/m/019_rr', '/m/02wbm']","['https://en.wikipedia.org/wiki/Food', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)']",562,55004805,311000
75,드림텔러(DreamTeller),"""대중문화의 깊이를 발견합니다.""
대중문화의 가벼움 뒤에는 어마어마한 노력들이 있습니다. 저는 그런 지나치기 쉬운 그들의 노력을 조명합니다.

비지니스 문의 :  rjh1439@naver.com",UCpCiIDf9UrfRqte55FHWlYQ,https://yt3.ggpht.com/-uJQWGJkeUTw/AAAAAAAAAAI/AAAAAAAAAAA/swKqx4DeiZo/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/FhTkFnctkzh8h8AHGMoy2EDVd2k""",XMm1RFsYKmtAqoa2erMGw-0rhKL8nWPcJXAj5XcTQg8,youtube#subscription,"{'publishedAt': '2016-02-05T07:26:25.000Z', 'title': '드림텔러(DreamTeller)', 'description': '""대중문화의 깊이를 발견합니다.""\n대중문화의 가벼움 뒤에는 어마어마한 노력들이 있습니다. 저는 그런 지나치기 쉬운 그들의 노력을 조명합니다.\n\n비지니스 문의 :  rjh1439@naver.com', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCpCiIDf9UrfRqte55FHWlYQ'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-uJQWGJkeUTw/AAAAAAAAAAI/AAAAAAAAAAA/swKqx4DeiZo/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-uJQWGJkeUTw/AAAAAAAAAAI/AAAAAAAAAAA/swKqx4DeiZo/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-uJQWGJkeUTw/AAAAAAAAAAI/AAAAAAAAAAA/swKqx4DeiZo/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}","MV 뮤비해석 ""MV Theory"" 뮤직비디오 드림텔러 K-pop ""Music video"" 뮤비","['/m/02vxn', '/m/02jjt', '/m/02vxn']","['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']",372,326318763,826000
76,ezsw,"삼성 SW 역량 테스트, 카카오 코딩 테스트 풀이 영상을 제공합니다. 
SW 개발자로 취업을 준비하는 분들과 알고리즘 역량을 향상시키고자 하는 분들을 위한 교육 채널입니다.
참고로 저는 SW 개발자로서 현업에서 10년이 넘었으며, 컴퓨터 학원 강의 경험이 있습니다.",UCnK4nNK6FzEP4gV5ObIn8nw,https://yt3.ggpht.com/-4YbK1FKSwTQ/AAAAAAAAAAI/AAAAAAAAAAA/7zZaSagD18U/s240-c-k-no-mo-rj-c0xffffff/photo.jpg,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/tpgyXcxZ3h69C9LElj3YIKift3w""",XMm1RFsYKmvBkbp-hf4Ryglq9ukfbb4ouMB1Y_Vf7Lk,youtube#subscription,"{'publishedAt': '2019-01-27T03:43:48.094Z', 'title': 'ezsw', 'description': '삼성 SW 역량 테스트, 카카오 코딩 테스트 풀이 영상을 제공합니다. \nSW 개발자로 취업을 준비하는 분들과 알고리즘 역량을 향상시키고자 하는 분들을 위한 교육 채널입니다.\n참고로 저는 SW 개발자로서 현업에서 10년이 넘었으며, 컴퓨터 학원 강의 경험이 있습니다.', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCnK4nNK6FzEP4gV5ObIn8nw'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-4YbK1FKSwTQ/AAAAAAAAAAI/AAAAAAAAAAA/7zZaSagD18U/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-4YbK1FKSwTQ/AAAAAAAAAAI/AAAAAAAAAAA/7zZaSagD18U/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-4YbK1FKSwTQ/AAAAAAAAAAI/AAAAAAAAAAA/7zZaSagD18U/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}","SW 알고리즘 ""삼성 SW 역량테스트"" ""카카오 코딩 테스트"" ""삼성 입사 문제"" ""카카오 입사 문제""","['/m/019_rr', '/m/07c1v']","['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Technology']",42,28234,579
