,etag,id,kind,snippet
67,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/lZGhmgMGTCsyB0jXIpTa8J4VHPY""",XMm1RFsYKmtAqoa2erMGw6DjDAHCQ590fqhPf9T8CSc,youtube#subscription,"{'publishedAt': '2019-08-15T16:30:52.585Z', 'title': '키네틱 Kinetic Student', 'description': '안녕하세요? 키네틱입니다 0_o', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCmUp3Cvw1Sfgr7O6Z-5ZETg'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-HJn_SixCmtA/AAAAAAAAAAI/AAAAAAAAAAA/5ROMN_QC1Wk/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-HJn_SixCmtA/AAAAAAAAAAI/AAAAAAAAAAA/5ROMN_QC1Wk/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-HJn_SixCmtA/AAAAAAAAAAI/AAAAAAAAAAA/5ROMN_QC1Wk/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
68,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/iTjL-kfIVOikC8MxRt8FWzRpF8o""",XMm1RFsYKmtAqoa2erMGwxRGlYe5T8xkvY3sai5JwRM,youtube#subscription,"{'publishedAt': '2019-11-13T06:11:40.198Z', 'title': '돌맹TV', 'description': '안녕하세요. 크리에이터 돌맹의 공식 유튜브 채널입니다.\n재밌는 영상으로 매일 여러분을 찾아 뵙겠습니다.\n많은 구독, 많은 사랑 부탁드립니다.\n\n광고&비즈니스 문의 : dnjstjr3380@naver.com', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCoCknRpKNtDz5THqLaRKUhQ'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-7MnUsyxQ1e0/AAAAAAAAAAI/AAAAAAAAAAA/EL2MLcgdwZ4/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-7MnUsyxQ1e0/AAAAAAAAAAI/AAAAAAAAAAA/EL2MLcgdwZ4/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-7MnUsyxQ1e0/AAAAAAAAAAI/AAAAAAAAAAA/EL2MLcgdwZ4/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
69,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/UY-rtSVuSR0glu9f-GJUWc29Ng8""",XMm1RFsYKmtAqoa2erMGw7M0FP6fN_Twkb_YcKKGIiY,youtube#subscription,"{'publishedAt': '2018-09-29T04:57:23.687Z', 'title': '윤동글', 'description': '윤동글, 모던패밀리, 미드 구간반복, 미드 영어공부법', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCPq_ZjDMVEPOgOg88qXP9JQ'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-tLT13jAZ78s/AAAAAAAAAAI/AAAAAAAAAAA/eIsFIv2WGy4/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-tLT13jAZ78s/AAAAAAAAAAI/AAAAAAAAAAA/eIsFIv2WGy4/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-tLT13jAZ78s/AAAAAAAAAAI/AAAAAAAAAAA/eIsFIv2WGy4/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
70,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/6Eq9cjupRsqncCI-R1Ic8fvky1Q""",XMm1RFsYKmsKG2GYc6kuBsp_DnSNxnjuY8IKt4Qd6mc,youtube#subscription,"{'publishedAt': '2019-12-19T22:59:42.627Z', 'title': '집꾸미기 House Room Tour', 'description': '집에 대한 이야기가 시작되는 곳,\n여기는 집꾸미기 입니다 :)', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UChmUHlBjbIquOygkGNReCoA'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-S6adksE7R10/AAAAAAAAAAI/AAAAAAAAAAA/4nsLkVvf8VQ/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-S6adksE7R10/AAAAAAAAAAI/AAAAAAAAAAA/4nsLkVvf8VQ/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-S6adksE7R10/AAAAAAAAAAI/AAAAAAAAAAA/4nsLkVvf8VQ/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
71,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/bvbx1GqMlqDxJveMCVT1dRZuX68""",XMm1RFsYKmsKG2GYc6kuBn7jOChaTzPqjNMqn8QJYHk,youtube#subscription,"{'publishedAt': '2019-04-22T03:44:07.984Z', 'title': '알고리즘 투게더 with 거니', 'description': '거니 의 알고투게더 채널은 컴퓨터 전공자뿐만 아니라 일반인들도 시청하기 좋은 컴퓨터에 관련된 유익한 영상을 업로드 합니다. \n\n감사합니다.', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCO7g158NWgLyn98z8v3zduA'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-DsTj9gNbpTo/AAAAAAAAAAI/AAAAAAAAAAA/zVJt_BK0338/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-DsTj9gNbpTo/AAAAAAAAAAI/AAAAAAAAAAA/zVJt_BK0338/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-DsTj9gNbpTo/AAAAAAAAAAI/AAAAAAAAAAA/zVJt_BK0338/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
72,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/8nIiSC3fNUgzFUWIrw5nZ7wVK_0""",XMm1RFsYKmtAqoa2erMGwwo1gN4JrO-_02vDHnTiLpQ,youtube#subscription,"{'publishedAt': '2018-04-16T16:01:00.747Z', 'title': 'happycooking120180', 'description': ""My recipes aim a few numbers: 120-180 and 7.4. All ingredients develop their best flavors at 120-180 C. Human blood ph. balance is 7.4. However, most people eat highly acid-forming food, cooked under 100 degrees. Here is my channel with recipes capturing maximum flavors and balancing out our body. Happy by-products are huge food cost savings and a healthier body. Hope you subscribe to watch how you can make world's tastiest dishes with simple ingredients and improve your health and skin tone . \n\n제 레시피가 추구하는 숫자는 120-180 그리고 7.4. 이 세상 모든 재료는 120-180도에서 최고의 맛을 내요. 우리 신체 ph 밸런스는 7.4이고요. 그러나 대부분은 사람들은 100도 미만으로 조리된 산성의 음식을 먹고 살아요. 제 채널은 맛을 극대화하며 신체의 균형을 잡아주는 레시피를 소개해요. 제 채널을 구독하셔서 최소의 재료로 세상에서 제일 맛있으면서, 건강해지고 피부도 좋아지는 음식을 같이 만들어요. 외식산업, 병원, 피부산업은 악영향을 받겠지만, 구독자님의 지갑, 몸, 피부는 행복하실 거에요^^."", 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCNITpsY7Iz0XzQJbiWgKEBw'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-rFMXMgK4Kcg/AAAAAAAAAAI/AAAAAAAAAAA/rBBi-wa-cHk/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-rFMXMgK4Kcg/AAAAAAAAAAI/AAAAAAAAAAA/rBBi-wa-cHk/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-rFMXMgK4Kcg/AAAAAAAAAAI/AAAAAAAAAAA/rBBi-wa-cHk/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
73,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/FhTkFnctkzh8h8AHGMoy2EDVd2k""",XMm1RFsYKmtAqoa2erMGw-0rhKL8nWPcJXAj5XcTQg8,youtube#subscription,"{'publishedAt': '2016-02-05T07:26:25.000Z', 'title': '드림텔러(DreamTeller)', 'description': '""대중문화의 깊이를 발견합니다.""\n대중문화의 가벼움 뒤에는 어마어마한 노력들이 있습니다. 저는 그런 지나치기 쉬운 그들의 노력을 조명합니다.\n\n비지니스 문의 :  rjh1439@naver.com', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCpCiIDf9UrfRqte55FHWlYQ'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-uJQWGJkeUTw/AAAAAAAAAAI/AAAAAAAAAAA/swKqx4DeiZo/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-uJQWGJkeUTw/AAAAAAAAAAI/AAAAAAAAAAA/swKqx4DeiZo/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-uJQWGJkeUTw/AAAAAAAAAAI/AAAAAAAAAAA/swKqx4DeiZo/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
74,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/tpgyXcxZ3h69C9LElj3YIKift3w""",XMm1RFsYKmvBkbp-hf4Ryglq9ukfbb4ouMB1Y_Vf7Lk,youtube#subscription,"{'publishedAt': '2019-01-27T03:43:48.094Z', 'title': 'ezsw', 'description': '삼성 SW 역량 테스트, 카카오 코딩 테스트 풀이 영상을 제공합니다. \nSW 개발자로 취업을 준비하는 분들과 알고리즘 역량을 향상시키고자 하는 분들을 위한 교육 채널입니다.\n참고로 저는 SW 개발자로서 현업에서 10년이 넘었으며, 컴퓨터 학원 강의 경험이 있습니다.', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCnK4nNK6FzEP4gV5ObIn8nw'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-4YbK1FKSwTQ/AAAAAAAAAAI/AAAAAAAAAAA/7zZaSagD18U/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-4YbK1FKSwTQ/AAAAAAAAAAI/AAAAAAAAAAA/7zZaSagD18U/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-4YbK1FKSwTQ/AAAAAAAAAAI/AAAAAAAAAAA/7zZaSagD18U/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
75,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/XDt-GJa38Nwc4M6U3T5Dlf1GPbs""",XMm1RFsYKmsKG2GYc6kuBkieUDfvaMNGQ34LvjQdyeo,youtube#subscription,"{'publishedAt': '2019-10-12T03:14:00.758Z', 'title': 'TSP NEWS [과학기술]', 'description': 'TSP NEWS는 전 세계에서 쏟아져나오는 수많은 테크와 사이언스 그리고 사진과 영상에 관한 뉴스를 모아서 재밌고 이해하기 쉽게 알려드리는 것을 목표로 하고 있습니다. 내용을 보시고 마음에 드시면 잊지 말고 ""좋아요"" 눌러주시고 구독해 주시기 바랍니다. 감사합니다.', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCZfsEDznHWsGYXOACtxbM5A'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-b-gqEPyYBo4/AAAAAAAAAAI/AAAAAAAAAAA/gwKmDrdI9js/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-b-gqEPyYBo4/AAAAAAAAAAI/AAAAAAAAAAA/gwKmDrdI9js/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-b-gqEPyYBo4/AAAAAAAAAAI/AAAAAAAAAAA/gwKmDrdI9js/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
76,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/I0g-7KBhFsssfCEnqVc6oaTjfF8""",XMm1RFsYKmvBkbp-hf4RykYKf032_gxutJamEGmw_wk,youtube#subscription,"{'publishedAt': '2020-02-13T13:24:00.706Z', 'title': '딥러닝논문읽기모임', 'description': '', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCDULrK2OJsiDhFroa2Aj_LQ'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-2tCk-NPIkao/AAAAAAAAAAI/AAAAAAAAAAA/q8eG5fe83-8/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-2tCk-NPIkao/AAAAAAAAAAI/AAAAAAAAAAA/q8eG5fe83-8/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-2tCk-NPIkao/AAAAAAAAAAI/AAAAAAAAAAA/q8eG5fe83-8/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
77,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/hoYETiEoUJnM8vNg1Y_u9saL6GY""",XMm1RFsYKmsKG2GYc6kuBo45yx6OrkfJZxxIZfcCkiE,youtube#subscription,"{'publishedAt': '2020-02-03T22:24:14.422Z', 'title': ""Chan's Kitchen찬스키친"", 'description': ""안녕하세요 찬스키친에 오신걸 환영합니다. 많이 부족하지만 즐겁게 봐주세요. 영상은 매주 두개씩 업로드예정입니다.\nHello, welcome to Chan's Kitchen. It's not enough, but please enjoy it. I'm going to upload two videos every week."", 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCjQdU9XK8er46JS-rNddmvA'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-PcFnTZVQYMU/AAAAAAAAAAI/AAAAAAAAAAA/Ue_6oK94Zvk/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-PcFnTZVQYMU/AAAAAAAAAAI/AAAAAAAAAAA/Ue_6oK94Zvk/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-PcFnTZVQYMU/AAAAAAAAAAI/AAAAAAAAAAA/Ue_6oK94Zvk/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
78,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/ZFo0R00FCAnc9YeeKoKnVqlGVbI""",XMm1RFsYKmvBkbp-hf4RymjVooxCH6hUyDOrRBkyOmc,youtube#subscription,"{'publishedAt': '2019-06-06T04:48:19.479Z', 'title': '지식의 칼', 'description': '당신의 자유를 지지합니다. 지식의 칼.\n\n\n\n문의, 제안, 제보 : CarlofKn@gmail.com', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UC4m8f3vD6AgN07EBYBLX-ZA'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-SM7Zk2r1snE/AAAAAAAAAAI/AAAAAAAAAAA/xAIGexf9Hzw/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-SM7Zk2r1snE/AAAAAAAAAAI/AAAAAAAAAAA/xAIGexf9Hzw/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-SM7Zk2r1snE/AAAAAAAAAAI/AAAAAAAAAAA/xAIGexf9Hzw/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
79,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/lMFRglWohtJ2XZht0O62JhSCjrQ""",XMm1RFsYKmsKG2GYc6kuBlMRxEVJ8xejRdjV1lG4BQ0,youtube#subscription,"{'publishedAt': '2019-08-23T16:44:06.665Z', 'title': '안될과학 Unrealscience', 'description': '과학의 대중화를 위해 박사급 아재들이 직접 만든, \n될 과학 “안될 과학” 다 만드는 본격 과학 채널\n\n*안될과학 콘텐츠 카테고리\n - 메이저리그\n[1] 언박싱사이언스 : 초최신 과학 논문을 언박싱하여 쉽게 설명\n[2] 긴급과학 : 하나의 주제에 대하여 방대한 자료와 함께 빠른 목소리로 설명\n[3] 랩미팅 : 매주 화요일 저녁 라이브로 들려드리는 최신 과학 이야기 \n[4] 안될실험 : 과학적인 설명이 가미된 과학 실험 꽁트 콘텐츠. \n - 마이너리그 (이런건 안될과학?)\n[5] 브이로그 : 일상 콘텐츠. 아재들에 맞지 않는 것 같아 한편 만들고 잠시 중단 \n[6] 긴급홍보 : 과학관련 주제를 굉장히 빠르게 홍보\n\n\n문의 메일 : MoreScience2018@gmail.com', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCMc4EmuDxnHPc6pgGW-QWvQ'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-n4U8jU2dQMI/AAAAAAAAAAI/AAAAAAAAAAA/UY45DxF8Psc/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-n4U8jU2dQMI/AAAAAAAAAAI/AAAAAAAAAAA/UY45DxF8Psc/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-n4U8jU2dQMI/AAAAAAAAAAI/AAAAAAAAAAA/UY45DxF8Psc/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
80,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/RB1Xf7vZIOfAc6RYD2NveB6ez7E""",XMm1RFsYKmsKG2GYc6kuBtozPaBafyHEg51MJ3fcJ3w,youtube#subscription,"{'publishedAt': '2018-07-31T08:43:01.485Z', 'title': '법알못 가이드', 'description': '이메일: Sublimerlaw@gmail.com', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCM15LnqZXsIee1z4t77VLaw'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-qYxiQemY_R8/AAAAAAAAAAI/AAAAAAAAAAA/G03oEw5mNGY/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-qYxiQemY_R8/AAAAAAAAAAI/AAAAAAAAAAA/G03oEw5mNGY/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-qYxiQemY_R8/AAAAAAAAAAI/AAAAAAAAAAA/G03oEw5mNGY/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
81,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/9HtRW-qYn5A6hXboKfbqDcqxMgs""",XMm1RFsYKmsKG2GYc6kuBsXCpFJXxAclPKplNuRcdAM,youtube#subscription,"{'publishedAt': '2017-08-24T05:21:17.000Z', 'title': '사막여우', 'description': '안녕하세요! 사막여우 입니다.\n우리 주변에서 흔하게 볼 수 없는 신기한 제품들과 아이디어가 좋은 발명품 등을 소개하는 영상을 주로 업로드 하고 있습니다.\n많이 찾아주시고 구독하기! 좋아요! 눌러주세요^^\n\n요청자료나 문의 있으시면 덧글이나 이메일로 보내주세요~!\n\n사막여우 채널의 영상은 다운로드 후 재업로드는 어떠한 형태로든 금지하고 있습니다.\n출처와 제작자를 밝히고 링크나 소스코드로 공유를 하는 것만 허락합니다.', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCVjFHWyGKrzZKIizgswk2kw'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-yoblii_6BkA/AAAAAAAAAAI/AAAAAAAAAAA/cjsBV1_QT1w/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-yoblii_6BkA/AAAAAAAAAAI/AAAAAAAAAAA/cjsBV1_QT1w/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-yoblii_6BkA/AAAAAAAAAAI/AAAAAAAAAAA/cjsBV1_QT1w/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
82,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/BJ8Hyqh3nAhw7QMgG8qp1bSukMM""",XMm1RFsYKmtAqoa2erMGw4MSA_6EOQn0U_ZoEmj1LCA,youtube#subscription,"{'publishedAt': '2017-11-06T19:48:50.000Z', 'title': 'Stanford University School of Engineering', 'description': 'The Stanford School of Engineering has been at the forefront of innovation for nearly a century, creating pivotal technologies that have transformed the worlds of information technology, communications, medicine, energy, business and beyond. \r\n\r\nThe faculty, students and alumni of Stanford Engineering have established thousands of companies and laid the technological and business foundations for Silicon Valley. Founded in 1925, the school has a tradition of pursuing multidisciplinary collaboration aimed at solving the most pressing global problems.', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCdKG2JnvPu6mY1NDXYFfN0g'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-Onex9e9D6yw/AAAAAAAAAAI/AAAAAAAAAAA/nkN2WYABOUQ/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-Onex9e9D6yw/AAAAAAAAAAI/AAAAAAAAAAA/nkN2WYABOUQ/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-Onex9e9D6yw/AAAAAAAAAAI/AAAAAAAAAAA/nkN2WYABOUQ/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
83,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/BWU3pa6Iu_nc-iujZSMOoWyLxcY""",XMm1RFsYKmsKG2GYc6kuBiVuRs97roudaDQUfHam1E4,youtube#subscription,"{'publishedAt': '2018-01-11T19:08:51.752Z', 'title': '김찬용의 아싸티븨', 'description': '전시해설가 김찬용과 함께하는 미술 교양 채널 \n매주 화, 금요일 업로드 예정입니다.\n\n지하철 안에서, 화장실에서, 퇴근길에 3분씩 단기속성으로 들을 수 있는 미술사 이야기. \n절대 딱딱하거나 어렵지 않은, 어디가서 아는척할 수 있고, 아는 척 하다보면 알게되는 미술관 허세용 교양 수업.\n\n* 전시해설가 김찬용 소개 *\n- 2007~   도슨트 팀장, VIP도슨트  다수 진행  (르 코르뷔지에 전, 알베르토 자코메티 전 외 다수)\n-  VIP 도슨트 진행 (문재인 대통령, 정운찬 총리 외 VIP 도슨트 진행)\n- 방송출연 (SBS 컬쳐클럽, KBS 2TV 아침 외)\n\n문의 사항이 있으시면 메일로 남겨 주세요. \nassatvv@naver.com', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCKL5lsfBBKi-Rhg1frsbqVg'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-UnrW71QkpwU/AAAAAAAAAAI/AAAAAAAAAAA/Fv5h-aUYiJw/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-UnrW71QkpwU/AAAAAAAAAAI/AAAAAAAAAAA/Fv5h-aUYiJw/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-UnrW71QkpwU/AAAAAAAAAAI/AAAAAAAAAAA/Fv5h-aUYiJw/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
84,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/5bM_DGdHN5T8apr3ieoX0KjYU3M""",XMm1RFsYKmtAqoa2erMGw0N_kkDfccQGnai2it7NE-o,youtube#subscription,"{'publishedAt': '2018-10-17T13:03:33.298Z', 'title': 'GCL 지씨엘', 'description': '💬 카카오톡 : https://goo.gl/QGxavf\n🎥 유튜브 : https://goo.gl/ZDgA8d\n\n시청자 여러분들의 소중한 제보를 기다립니다! : gamp@bigpi.co', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCLuDznROytXtnMSDwo5aGJQ'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-7l7dUSjP8aI/AAAAAAAAAAI/AAAAAAAAAAA/u35ogGYEsfY/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-7l7dUSjP8aI/AAAAAAAAAAI/AAAAAAAAAAA/u35ogGYEsfY/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-7l7dUSjP8aI/AAAAAAAAAAI/AAAAAAAAAAA/u35ogGYEsfY/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
85,"""xwzn9fn_LczrfK9QS3iZcGzqRGs/EMgD4Jfv1nU-eo1dygfVodzZQG4""",XMm1RFsYKmtAqoa2erMGw43SodfhkJn7f-c5ul3dkhE,youtube#subscription,"{'publishedAt': '2019-03-27T15:46:53.803Z', 'title': '필름에빠지다', 'description': '좀비영화를 주로 다루고 있는 영화 유튜버 필름에빠지다(필빠) 입니다!\n비지니스 문의: dl_filmppa@semicolonstudio.com', 'resourceId': {'kind': 'youtube#channel', 'channelId': 'UCJfthTE-ACoZJPVgwyw_hsw'}, 'channelId': 'UCWTLxUY-0lkcLHFYz3swO1Q', 'thumbnails': {'default': {'url': 'https://yt3.ggpht.com/-zDyo5hPBGGE/AAAAAAAAAAI/AAAAAAAAAAA/s2Nr-H9q_ng/s88-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'medium': {'url': 'https://yt3.ggpht.com/-zDyo5hPBGGE/AAAAAAAAAAI/AAAAAAAAAAA/s2Nr-H9q_ng/s240-c-k-no-mo-rj-c0xffffff/photo.jpg'}, 'high': {'url': 'https://yt3.ggpht.com/-zDyo5hPBGGE/AAAAAAAAAAI/AAAAAAAAAAA/s2Nr-H9q_ng/s800-c-k-no-mo-rj-c0xffffff/photo.jpg'}}}"
